GEOID,scenario_order,scenario,annual_rate,income_threshold,unaffordable_hh,total_hh_weighted,sum_bracket_hh,mhi,pct_unaffordable,mhi_pct_spent,mhi_unaffordable
06029002820,1,Current,247.13,9885.199999999999,10.874807480747174,2028.9999999998324,2028.9999999998322,117772,0.5359688260595403,0.20983765241313723,FALSE
06029002820,2,FY 26/27,475,19000,129.21264252849502,2028.9999999998324,2028.9999999998322,117772,6.368291893962824,0.4033216723839283,FALSE
06029002820,3,FY 27/28,575,23000,144.999999999988,2028.9999999998324,2028.9999999998322,117772,7.146377525874816,0.4882314981489658,FALSE
06029002820,4,FY 28/29,675,27000,149.40088017602284,2028.9999999998324,2028.9999999998322,117772,7.363276499558166,0.5731413239140034,FALSE
06029002820,5,FY 29/30,775,31000,164.6017203440552,2028.9999999998324,2028.9999999998322,117772,8.112455413704723,0.6580511496790409,FALSE
06029002820,6,FY 30/31,875,35000,198.99999999998354,2028.9999999998324,2028.9999999998322,117772,9.807787087235091,0.7429609754440784,FALSE
06029003210,1,Current,247.13,9885.199999999999,23.976738566599824,1620.0845421794638,1620.0845421794638,73818,1.4799683561170487,0.33478284429271993,FALSE
06029003210,2,FY 26/27,475,19000,61.116961770842046,1620.0845421794638,1620.0845421794638,73818,3.772455089820359,0.6434744913164812,FALSE
06029003210,3,FY 27/28,575,23000,74.50716477076934,1620.0845421794638,1620.0845421794638,73818,4.598967697731163,0.7789428052778455,FALSE
06029003210,4,FY 28/29,675,27000,83.42950336972089,1620.0845421794638,1620.0845421794638,73818,5.149700598802395,0.9144111192392099,FALSE
